#Level 1 Data
# PI: P. Goloub (mailto: philippe.goloub@univ-lille1.fr)
#Time    Z(km)     Ln(Pr2) 
12.0022 9.42514 14.4323
12.0022 9.42954 14.4611
12.0022 9.43395 13.8231
12.0022 9.43836 14.4123
12.0022 9.44277 14.3035
12.0022 9.44718 14.2717
12.0022 9.45159 14.57
12.0022 9.456 14.556
12.0022 9.4604 14.5817
12.0022 9.46481 13.8086
12.0022 9.46922 14.2696
12.0022 9.47363 14.6868
12.0022 9.47804 14.5556
12.0022 9.48245 13.8016
12.0022 9.48685 14.4168
12.0022 9.49126 14.5276
12.0022 9.49567 14.0507
12.0022 9.50008 14.3841
12.0022 9.50449 14.2499
12.0022 9.5089 14.6898
12.0022 9.5133 14.4952
12.0022 9.51771 14.2866
12.0022 9.52212 14.3394
12.0022 9.52653 14.4537
12.0022 9.53094 14.6537
12.0022 9.53535 14.7086
12.0022 9.53975 14.4394
12.0022 9.54416 14.369
12.0022 9.54857 14.4355
12.0022 9.55298 14.151
12.0022 9.55739 14.2541
12.0022 9.5618 14.1979
12.0022 9.56621 14.1226
12.0022 9.57061 14.1849
12.0022 9.57502 14.4639
12.0022 9.57943 14.3258
12.0022 9.58384 14.884
12.0022 9.58825 14.0005
12.0022 9.59266 13.9364
12.0022 9.59706 14.1904
12.0022 9.60147 13.9572
12.0022 9.60588 14.3248
12.0022 9.61029 14.0577
12.0022 9.6147 14.3713
12.0022 9.61911 14.2807
12.0022 9.62351 14.2679
12.0022 9.62792 14.3359
12.0022 9.63233 14.7376
12.0022 9.63674 14.6941
12.0022 9.64115 14.319
12.0022 9.64556 14.4615
12.0022 9.64996 14.4451
12.0022 9.65437 14.6369
12.0022 9.65878 14.316
12.0022 9.66319 14.1739
12.0022 9.6676 14.4546
12.0022 9.67201 14.2354
12.0022 9.67642 14.4269
12.0022 9.68082 14.1304
12.0022 9.68523 14.5629
12.0022 9.68964 14.521
12.0022 9.69405 14.4483
12.0022 9.69846 14.4011
12.0022 9.70287 14.5717
12.0022 9.70727 13.9602
12.0022 9.71168 13.9988
12.0022 9.71609 14.1615
12.0022 9.7205 14.3153
12.0022 9.72491 14.2317
12.0022 9.72932 14.1323
12.0022 9.73372 14.5356
12.0022 9.73813 14.2916
12.0022 9.74254 13.8978
12.0022 9.74695 13.5441
12.0022 9.75136 14.0696
12.0022 9.75577 14.3158
12.0022 9.76017 14.0179
12.0022 9.76458 14.0004
12.0022 9.76899 14.3714
12.0022 9.7734 14.0914
12.0022 9.77781 14.3066
12.0022 9.78222 14.3677
12.0022 9.78662 14.6397
12.0022 9.79103 13.8657
12.0022 9.79544 14.1934
12.0022 9.79985 14.2544
12.0022 9.80426 14.1312
12.0022 9.80867 14.2191
12.0022 9.81307 14.4307
12.0022 9.81748 14.59
12.0022 9.82189 14.4567
12.0022 9.8263 14.1841
12.0022 9.83071 14.3513
12.0022 9.83512 14.6692
12.0022 9.83953 13.5483
12.0022 9.84393 14.3802
12.0022 9.84834 14.4858
12.0022 9.85275 14.6967
12.0022 9.85716 14.7662
12.0022 9.86157 14.5452
12.0022 9.86598 14.5238
12.0022 9.87038 13.4443
12.0022 9.87479 13.7324
12.0022 9.8792 14.4564
12.0022 9.88361 14.4812
12.0022 9.88802 14.7856
12.0022 9.89243 13.8536
12.0022 9.89683 14.4659
12.0022 9.90124 14.0187
12.0022 9.90565 14.3463
12.0022 9.91006 14.6498
12.0022 9.91447 14.2253
12.0022 9.91888 14.4147
12.0022 9.92328 14.5903
12.0022 9.92769 14.4901
12.0022 9.9321 14.5027
12.0022 9.93651 14.5209
12.0022 9.94092 14.9116
12.0022 9.94533 14.517
12.0022 9.94973 14.1099
12.0022 9.95414 14.5013
12.0022 9.95855 14.1625
12.0022 9.96296 14.3441
12.0022 9.96737 13.7998
12.0022 9.97178 14.318
12.0022 9.97618 14.4325
12.0022 9.98059 14.3477
12.0022 9.985 14.5421
12.0022 9.98941 13.8951
12.0022 9.99382 13.959
12.0022 9.99823 14.1704
12.0022 10.0026 13.8757
12.0022 10.007 14.4513
12.0022 10.0115 14.69
12.0022 10.0159 14.1984
12.0022 10.0203 13.8221
12.0022 10.0247 14.5329
12.0022 10.0291 14.2933
12.0022 10.0335 14.4313
12.0022 10.0379 14.393
12.0022 10.0423 14.4708
12.0022 10.0467 14.4466
12.0022 10.0511 14.1644
12.0022 10.0555 14.4031
12.0022 10.0599 14.2921
12.0022 10.0644 14.3221
12.0022 10.0688 14.1424
12.0022 10.0732 14.1345
12.0022 10.0776 14.6371
12.0022 10.082 14.4662
12.0022 10.0864 14.5336
12.0022 10.0908 14.2833
12.0022 10.0952 13.7121
12.0022 10.0996 13.7775
12.0022 10.104 14.3583
12.0022 10.1084 14.3662
12.0022 10.1128 14.1424
12.0022 10.1173 14.4856
12.0022 10.1217 14.0533
12.0022 10.1261 14.0252
12.0022 10.1305 13.4797
12.0022 10.1349 14.1381
12.0022 10.1393 14.5022
12.0022 10.1437 14.5272
12.0022 10.1481 14.6244
12.0022 10.1525 14.1415
12.0022 10.1569 14.5763
12.0022 10.1613 14.627
12.0022 10.1657 14.8367
12.0022 10.1702 14.5501
12.0022 10.1746 13.8409
12.0022 10.179 14.198
12.0022 10.1834 13.8187
12.0022 10.1878 14.5299
12.0022 10.1922 13.9983
12.0022 10.1966 14.3905
12.0022 10.201 14.4771
12.0022 10.2054 14.0603
12.0022 10.2098 14.3792
12.0022 10.2142 14.4008
12.0022 10.2186 14.4085
12.0022 10.2231 14.5778
12.0022 10.2275 14.6181
12.0022 10.2319 14.1483
12.0022 10.2363 14.4966
12.0022 10.2407 14.0672
12.0022 10.2451 14.4983
12.0022 10.2495 14.5944
12.0022 10.2539 14.6177
12.0022 10.2583 14.3817
12.0022 10.2627 14.3467
12.0022 10.2671 13.8826
12.0022 10.2715 14.4909
12.0022 10.276 14.5881
12.0022 10.2804 13.9845
12.0022 10.2848 14.2595
12.0022 10.2892 14.2995
12.0022 10.2936 14.338
12.0022 10.298 14.5454
12.0022 10.3024 14.6271
12.0022 10.3068 14.2229
12.0022 10.3112 14.207
12.0022 10.3156 14.3046
12.0022 10.32 14.2743
12.0022 10.3244 14.5802
12.0022 10.3289 14.43
12.0022 10.3333 14.5279
12.0022 10.3377 14.6505
12.0022 10.3421 14.3548
12.0022 10.3465 14.0585
12.0022 10.3509 14.2959
12.0022 10.3553 14.4751
12.0022 10.3597 14.0611
12.0022 10.3641 14.6052
12.0022 10.3685 14.577
12.0022 10.3729 14.4785
12.0022 10.3773 13.7806
12.0022 10.3818 13.893
12.0022 10.3862 13.7282
12.0022 10.3906 14.0163
12.0022 10.395 14.667
12.0022 10.3994 14.457
12.0022 10.4038 14.3369
12.0022 10.4082 14.3225
12.0022 10.4126 13.9449
12.0022 10.417 14.8269
12.0022 10.4214 14.0428
12.0022 10.4258 13.9913
12.0022 10.4302 14.4763
12.0022 10.4347 14.2803
12.0022 10.4391 14.2893
12.0022 10.4435 7.49907
12.0022 10.4479 14.4596
12.0022 10.4523 13.9525
12.0022 10.4567 14.0597
12.0022 10.4611 14.0087
12.0022 10.4655 14.5897
12.0022 10.4699 14.3343
12.0022 10.4743 13.6582
12.0022 10.4787 14.0332
12.0022 10.4831 13.7606
12.0022 10.4876 13.6143
12.0022 10.492 13.7204
12.0022 10.4964 14.6363
12.0022 10.5008 14.535
12.0022 10.5052 14.0689
12.0022 10.5096 13.7518
12.0022 10.514 13.7102
12.0022 10.5184 14.0915
12.0022 10.5228 14.5392
12.0022 10.5272 14.2314
12.0022 10.5316 14.3069
12.0022 10.5361 14.4831
12.0022 10.5405 14.1809
12.0022 10.5449 13.333
12.0022 10.5493 14.2005
12.0022 10.5537 14.5762
12.0022 10.5581 13.9613
12.0022 10.5625 14.2294
12.0022 10.5669 14.2216
12.0022 10.5713 14.3763
12.0022 10.5757 14.5926
12.0022 10.5801 13.5495
12.0022 10.5845 13.9199
12.0022 10.589 14.6308
12.0022 10.5934 13.696
12.0022 10.5978 14.3738
12.0022 10.6022 14.2795
12.0022 10.6066 14.2968
12.0022 10.611 13.7285
12.0022 10.6154 14.4571
12.0022 10.6198 13.5395
12.0022 10.6242 14.6887
12.0022 10.6286 14.8991
12.0022 10.633 14.2253
12.0022 10.6374 14.3963
12.0022 10.6419 14.3896
12.0022 10.6463 14.5562
12.0022 10.6507 14.3608
12.0022 10.6551 14.6374
12.0022 10.6595 14.2302
12.0022 10.6639 14.4087
12.0022 10.6683 14.3166
12.0022 10.6727 14.0054
12.0022 10.6771 14.358
12.0022 10.6815 14.6364
12.0022 10.6859 14.336
12.0022 10.6903 14.602
12.0022 10.6948 14.6028
12.0022 10.6992 14.5975
12.0022 10.7036 14.4596
12.0022 10.708 14.3559
12.0022 10.7124 14.7539
12.0022 10.7168 14.3497
12.0022 10.7212 13.8457
12.0022 10.7256 14.3273
12.0022 10.73 13.9353
12.0022 10.7344 14.0814
12.0022 10.7388 14.4374
12.0022 10.7432 14.6885
12.0022 10.7477 14.0304
12.0022 10.7521 14.5949
12.0022 10.7565 14.6966
12.0022 10.7609 14.5254
12.0022 10.7653 13.786
12.0022 10.7697 14.3516
12.0022 10.7741 14.0243
12.0022 10.7785 14.4152
12.0022 10.7829 14.0035
12.0022 10.7873 14.6139
12.0022 10.7917 14.85
12.0022 10.7961 14.7853
12.0022 10.8006 14.2565
12.0022 10.805 14.2395
12.0022 10.8094 14.7929
12.0022 10.8138 14.5811
12.0022 10.8182 14.1277
12.0022 10.8226 14.1385
12.0022 10.827 14.0561
12.0022 10.8314 14.2354
12.0022 10.8358 14.2978
12.0022 10.8402 -999
12.0022 10.8446 14.0807
12.0022 10.849 14.3087
12.0022 10.8535 14.3263
12.0022 10.8579 14.6019
12.0022 10.8623 14.3445
12.0022 10.8667 14.4827
12.0022 10.8711 13.9733
12.0022 10.8755 14.4026
12.0022 10.8799 14.2351
12.0022 10.8843 14.6681
12.0022 10.8887 14.5149
12.0022 10.8931 13.0458
12.0022 10.8975 14.5026
12.0022 10.9019 14.2752
12.0022 10.9064 13.9558
12.0022 10.9108 13.7399
12.0022 10.9152 14.4099
12.0022 10.9196 14.2785
12.0022 10.924 13.8011
12.0022 10.9284 14.244
12.0022 10.9328 14.1785
12.0022 10.9372 14.3663
12.0022 10.9416 14.2912
12.0022 10.946 12.7791
12.0022 10.9504 14.5331
12.0022 10.9548 13.5291
12.0022 10.9593 13.6703
12.0022 10.9637 14.4642
12.0022 10.9681 13.6719
12.0022 10.9725 14.4949
12.0022 10.9769 14.8237
12.0022 10.9813 14.2163
12.0022 10.9857 13.4963
12.0022 10.9901 14.4465
12.0022 10.9945 14.6333
12.0022 10.9989 13.5557
12.0022 11.0033 14.4025
12.0022 11.0077 14.6167
12.0022 11.0122 13.7278
12.0022 11.0166 14.174
12.0022 11.021 13.8876
12.0022 11.0254 14.1244
12.0022 11.0298 14.5815
12.0022 11.0342 14.3168
12.0022 11.0386 14.6028
12.0022 11.043 14.4485
12.0022 11.0474 14.2188
12.0022 11.0518 14.1704
12.0022 11.0562 14.7794
12.0022 11.0606 14.4891
12.0022 11.0651 14.1828
12.0022 11.0695 14.4684
12.0022 11.0739 14.3065
12.0022 11.0783 13.9499
12.0022 11.0827 14.4783
12.0022 11.0871 14.1768
12.0022 11.0915 14.1468
12.0022 11.0959 14.256
12.0022 11.1003 14.6524
12.0022 11.1047 14.3031
12.0022 11.1091 14.7149
12.0022 11.1136 12.7264
12.0022 11.118 14.1823
12.0022 11.1224 14.4552
12.0022 11.1268 14.6317
12.0022 11.1312 14.701
12.0022 11.1356 14.3942
12.0022 11.14 13.7509
12.0022 11.1444 13.9618
12.0022 11.1488 14.2931
12.0022 11.1532 14.1045
12.0022 11.1576 14.2193
12.0022 11.162 14.5714
12.0022 11.1665 14.2305
12.0022 11.1709 14.7201
12.0022 11.1753 14.2026
12.0022 11.1797 14.2232
12.0022 11.1841 14.2718
12.0022 11.1885 14.0309
12.0022 11.1929 14.3796
12.0022 11.1973 14.6379
12.0022 11.2017 13.9201
12.0022 11.2061 14.2376
12.0022 11.2105 14.391
12.0022 11.2149 14.716
12.0022 11.2194 13.3209
12.0022 11.2238 14.6096
12.0022 11.2282 14.2319
12.0022 11.2326 14.3782
12.0022 11.237 14.0395
12.0022 11.2414 14.2044
12.0022 11.2458 14.4773
12.0022 11.2502 13.8455
12.0022 11.2546 13.9815
12.0022 11.259 14.4243
12.0022 11.2634 13.1423
12.0022 11.2678 13.7258
12.0022 11.2723 14.6705
12.0022 11.2767 14.2107
12.0022 11.2811 14.4988
12.0022 11.2855 14.7225
12.0022 11.2899 14.1398
12.0022 11.2943 14.4142
12.0022 11.2987 13.7474
12.0022 11.3031 13.9248
12.0022 11.3075 14.0034
12.0022 11.3119 14.4418
12.0022 11.3163 14.5126
12.0022 11.3207 13.6498
12.0022 11.3252 14.0433
12.0022 11.3296 14.5372
12.0022 11.334 13.816
12.0022 11.3384 14.2708
12.0022 11.3428 14.3892
12.0022 11.3472 14.0472
12.0022 11.3516 14.4326
12.0022 11.356 13.7734
12.0022 11.3604 14.3487
12.0022 11.3648 13.9221
12.0022 11.3692 14.4438
12.0022 11.3736 14.7796
12.0022 11.3781 14.1661
12.0022 11.3825 14.6377
12.0022 11.3869 14.0421
12.0022 11.3913 14.3718
12.0022 11.3957 14.2904
12.0022 11.4001 14.7784
12.0022 11.4045 14.2332
12.0022 11.4089 14.1388
12.0022 11.4133 13.8888
12.0022 11.4177 14.3037
12.0022 11.4221 14.5386
12.0022 11.4265 14.478
12.0022 11.431 14.5623
12.0022 11.4354 14.8686
12.0022 11.4398 14.831
12.0022 11.4442 13.773
12.0022 11.4486 14.6082
12.0022 11.453 14.5291
12.0022 11.4574 14.4093
12.0022 11.4618 13.7599
12.0022 11.4662 14.5161
12.0022 11.4706 14.4857
12.0022 11.475 14.2948
12.0022 11.4794 14.4872
12.0022 11.4839 14.6688
12.0022 11.4883 14.7459
12.0022 11.4927 14.1309
12.0022 11.4971 14.1652
12.0022 11.5015 14.1325
12.0022 11.5059 14.5383
12.0022 11.5103 14.78
12.0022 11.5147 14.7194
12.0022 11.5191 14.3309
12.0022 11.5235 13.9634
12.0022 11.5279 14.304
12.0022 11.5323 14.6298
12.0022 11.5368 14.4972
12.0022 11.5412 14.5668
12.0022 11.5456 14.2973
12.0022 11.55 14.8557
12.0022 11.5544 13.1933
12.0022 11.5588 14.5624
12.0022 11.5632 14.5853
12.0022 11.5676 14.5337
12.0022 11.572 14.1101
12.0022 11.5764 14.558
12.0022 11.5808 13.8439
12.0022 11.5852 13.5628
12.0022 11.5897 14.5752
12.0022 11.5941 14.4245
12.0022 11.5985 14.0417
12.0022 11.6029 14.2266
12.0022 11.6073 14.0804
12.0022 11.6117 14.4014
12.0022 11.6161 13.952
12.0022 11.6205 13.6471
12.0022 11.6249 14.0463
12.0022 11.6293 14.047
12.0022 11.6337 14.1325
12.0022 11.6381 14.8021
12.0022 11.6426 14.5768
12.0022 11.647 14.3245
12.0022 11.6514 14.2659
12.0022 11.6558 14.6086
12.0022 11.6602 11.6464
12.0022 11.6646 12.7791
12.0022 11.669 14.6671
12.0022 11.6734 14.5047
12.0022 11.6778 14.0925
12.0022 11.6822 14.0933
12.0022 11.6866 13.3003
12.0022 11.691 13.8316
12.0022 11.6955 14.4245
12.0022 11.6999 14.4512
12.0022 11.7043 14.4689
12.0022 11.7087 14.3728
12.0022 11.7131 14.574
12.0022 11.7175 14.5897
12.0022 11.7219 13.9131
12.0022 11.7263 13.7722
12.0022 11.7307 14.4039
12.0022 11.7351 13.7038
12.0022 11.7395 13.8711
12.0022 11.7439 13.9459
12.0022 11.7484 14.3795
12.0022 11.7528 14.4076
12.0022 11.7572 14.1061
12.0022 11.7616 14.7032
12.0022 11.766 14.6346
12.0022 11.7704 14.4196
12.0022 11.7748 14.6432
12.0022 11.7792 14.6368
12.0022 11.7836 13.675
12.0022 11.788 13.9534
12.0022 11.7924 12.2002
12.0022 11.7968 14.2167
12.0022 11.8013 14.3216
12.0022 11.8057 14.2182
12.0022 11.8101 14.6634
12.0022 11.8145 14.5042
12.0022 11.8189 14.0407
12.0022 11.8233 14.1294
12.0022 11.8277 14.2329
12.0022 11.8321 14.499
12.0022 11.8365 14.3758
12.0022 11.8409 14.71
12.0022 11.8453 14.5888
12.0022 11.8498 13.5006
12.0022 11.8542 14.5274
12.0022 11.8586 14.5987
12.0022 11.863 14.4959
12.0022 11.8674 13.5259
12.0022 11.8718 13.8136
12.0022 11.8762 14.6746
12.0022 11.8806 14.1146
12.0022 11.885 13.8486
12.0022 11.8894 14.5169
12.0022 11.8938 13.7122
12.0022 11.8982 14.3478
12.0022 11.9027 14.2776
12.0022 11.9071 14.6293
12.0022 11.9115 14.6373
12.0022 11.9159 13.7873
12.0022 11.9203 13.753
12.0022 11.9247 14.1344
12.0022 11.9291 11.3624
12.0022 11.9335 13.992
12.0022 11.9379 14.4207
12.0022 11.9423 14.3354
12.0022 11.9467 14.7739
12.0022 11.9511 14.4138
12.0022 11.9556 14.1753
12.0022 11.96 13.8117
12.0022 11.9644 13.6272
12.0022 11.9688 14.6616
12.0022 11.9732 14.8225
12.0022 11.9776 14.0674
12.0022 11.982 14.7603
12.0022 11.9864 14.3123
12.0022 11.9908 14.7418
12.0022 11.9952 14.4838
12.0022 11.9996 14.6594
12.0022 12.004 13.9003
12.0022 12.0085 14.0725
12.0022 12.0129 14.3767
12.0022 12.0173 14.2861
12.0022 12.0217 14.4969
12.0022 12.0261 14.7936
12.0022 12.0305 13.789
12.0022 12.0349 14.1767
12.0022 12.0393 14.4192
12.0022 12.0437 14.3115
12.0022 12.0481 13.997
12.0022 12.0525 14.4759
12.0022 12.0569 14.5113
12.0022 12.0614 14.6326
12.0022 12.0658 14.366
12.0022 12.0702 14.0695
12.0022 12.0746 14.0568
12.0022 12.079 14.2749
12.0022 12.0834 14.4171
12.0022 12.0878 14.8599
12.0022 12.0922 14.5256
12.0022 12.0966 14.0738
12.0022 12.101 13.1937
12.0022 12.1054 14.4113
12.0022 12.1098 14.685
12.0022 12.1143 14.3935
12.0022 12.1187 14.7008
12.0022 12.1231 14.2712
12.0022 12.1275 14.8542
12.0022 12.1319 14.4251
12.0022 12.1363 13.6758
12.0022 12.1407 14.252
12.0022 12.1451 14.4459
12.0022 12.1495 14.1717
12.0022 12.1539 13.8934
12.0022 12.1583 14.3511
12.0022 12.1627 13.862
12.0022 12.1672 14.0308
12.0022 12.1716 14.2902
12.0022 12.176 14.7521
12.0022 12.1804 13.96
12.0022 12.1848 14.0884
12.0022 12.1892 14.3961
12.0022 12.1936 14.6391
12.0022 12.198 14.7138
12.0022 12.2024 14.5268
12.0022 12.2068 14.6936
12.0022 12.2112 14.6797
12.0022 12.2156 14.2974
12.0022 12.2201 14.2651
12.0022 12.2245 14.6744
12.0022 12.2289 14.6826
12.0022 12.2333 14.4604
12.0022 12.2377 11.9905
12.0022 12.2421 14.8419
12.0022 12.2465 14.5925
12.0022 12.2509 13.9564
12.0022 12.2553 14.073
12.0022 12.2597 14.5617
12.0022 12.2641 14.2609
12.0022 12.2685 14.0188
12.0022 12.273 14.2395
12.0022 12.2774 14.2744
12.0022 12.2818 14.319
12.0022 12.2862 14.9397
12.0022 12.2906 14.4416
12.0022 12.295 14.6323
12.0022 12.2994 13.5522
12.0022 12.3038 14.3543
12.0022 12.3082 13.8521
12.0022 12.3126 14.2459
12.0022 12.317 14.5625
12.0022 12.3214 14.4177
12.0022 12.3259 14.4847
12.0022 12.3303 14.4946
12.0022 12.3347 14.1261
12.0022 12.3391 14.7991
12.0022 12.3435 14.0874
12.0022 12.3479 14.4882
12.0022 12.3523 14.489
12.0022 12.3567 14.6733
12.0022 12.3611 14.3425
12.0022 12.3655 14.0631
12.0022 12.3699 14.5626
12.0022 12.3743 13.5408
12.0022 12.3788 14.2566
12.0022 12.3832 14.0082
12.0022 12.3876 14.6473
12.0022 12.392 14.5225
12.0022 12.3964 13.1046
12.0022 12.4008 13.7957
12.0022 12.4052 14.5157
12.0022 12.4096 13.7401
12.0022 12.414 14.0132
12.0022 12.4184 13.1082
12.0022 12.4228 13.7617
12.0022 12.4272 14.03
12.0022 12.4317 14.1676
12.0022 12.4361 13.9864
12.0022 12.4405 14.1165
12.0022 12.4449 14.2318
12.0022 12.4493 13.9252
12.0022 12.4537 14.314
12.0022 12.4581 14.7197
12.0022 12.4625 14.1201
12.0022 12.4669 14.3596
12.0022 12.4713 14.5704
12.0022 12.4757 14.5711
12.0022 12.4802 14.2844
12.0022 12.4846 13.7906
12.0022 12.489 14.5202
12.0022 12.4934 14.0837
12.0022 12.4978 13.9164
12.0022 12.5022 14.1264
12.0022 12.5066 14.6974
12.0022 12.511 13.9185
12.0022 12.5154 14.5774
12.0022 12.5198 14.8078
12.0022 12.5242 14.6454
12.0022 12.5286 14.8495
12.0022 12.5331 14.171
12.0022 12.5375 13.7001
12.0022 12.5419 14.501
12.0022 12.5463 14.6079
12.0022 12.5507 14.4546
12.0022 12.5551 14.6663
12.0022 12.5595 14.2856
12.0022 12.5639 14.1496
12.0022 12.5683 13.7458
12.0022 12.5727 13.8946
12.0022 12.5771 14.4972
12.0022 12.5815 13.896
12.0022 12.586 14.1398
12.0022 12.5904 14.5271
12.0022 12.5948 14.5639
12.0022 12.5992 14.6411
12.0022 12.6036 12.934
12.0022 12.608 13.5046
12.0022 12.6124 13.244
12.0022 12.6168 14.2349
12.0022 12.6212 14.8708
12.0022 12.6256 14.1187
12.0022 12.63 14.0019
12.0022 12.6344 13.5584
12.0022 12.6389 14.3763
12.0022 12.6433 14.5263
12.0022 12.6477 13.8714
12.0022 12.6521 14.1503
12.0022 12.6565 14.6084
12.0022 12.6609 13.2517
12.0022 12.6653 14.2425
12.0022 12.6697 13.1104
12.0022 12.6741 14.1538
12.0022 12.6785 14.5772
12.0022 12.6829 14.3615
12.0022 12.6873 14.6794
12.0022 12.6918 14.3629
12.0022 12.6962 13.5437
12.0022 12.7006 14.7946
12.0022 12.705 14.5988
12.0022 12.7094 14.0451
12.0022 12.7138 13.8455
12.0022 12.7182 14.7233
12.0022 12.7226 14.4419
12.0022 12.727 14.755
12.0022 12.7314 14.5026
12.0022 12.7358 14.5501
12.0022 12.7402 14.2787
12.0022 12.7447 14.0506
12.0022 12.7491 14.697
12.0022 12.7535 14.5711
12.0022 12.7579 14.1256
12.0022 12.7623 14.6669
12.0022 12.7667 14.9131
12.0022 12.7711 14.0396
12.0022 12.7755 14.4502
12.0022 12.7799 14.3658
12.0022 12.7843 14.6946
12.0022 12.7887 14.8503
12.0022 12.7931 14.8847
12.0022 12.7976 14.838
12.0022 12.802 14.0894
12.0022 12.8064 13.7833
12.0022 12.8108 14.0908
12.0022 12.8152 14.3933
12.0022 12.8196 14.8822
12.0022 12.824 14.3388
12.0022 12.8284 14.0788
12.0022 12.8328 14.018
12.0022 12.8372 14.6948
12.0022 12.8416 14.2946
12.0022 12.846 14.2332
12.0022 12.8505 14.492
12.0022 12.8549 14.6565
12.0022 12.8593 14.3443
12.0022 12.8637 14.5038
12.0022 12.8681 14.5979
12.0022 12.8725 13.3173
12.0022 12.8769 14.1855
12.0022 12.8813 14.5163
12.0022 12.8857 14.7104
12.0022 12.8901 14.773
12.0022 12.8945 14.86
12.0022 12.8989 14.8256
12.0022 12.9034 10.6412
12.0022 12.9078 14.4604
12.0022 12.9122 14.4191
12.0022 12.9166 14.5022
12.0022 12.921 14.6997
12.0022 12.9254 14.6245
12.0022 12.9298 14.332
12.0022 12.9342 13.2256
12.0022 12.9386 14.368
12.0022 12.943 14.2224
12.0022 12.9474 13.8249
12.0022 12.9518 14.5653
12.0022 12.9563 -999
12.0022 12.9607 14.325
12.0022 12.9651 13.808
12.0022 12.9695 13.8086
12.0022 12.9739 13.5093
12.0022 12.9783 14.3394
12.0022 12.9827 14.1745
12.0022 12.9871 14.5984
12.0022 12.9915 14.8681
12.0022 12.9959 14.4637
12.0022 13.0003 14.8484
12.0022 13.0047 14.6711
12.0022 13.0092 13.3385
12.0022 13.0136 13.9285
12.0022 13.018 13.6182
12.0022 13.0224 14.7153
12.0022 13.0268 14.1242
12.0022 13.0312 14.5587
12.0022 13.0356 14.7414
12.0022 13.04 14.7656
12.0022 13.0444 14.598
12.0022 13.0488 13.7378
12.0022 13.0532 14.3742
12.0022 13.0576 14.129
12.0022 13.0621 13.5493
12.0022 13.0665 14.7221
12.0022 13.0709 14.0227
12.0022 13.0753 13.5774
12.0022 13.0797 13.9386
12.0022 13.0841 14.7167
12.0022 13.0885 14.2834
12.0022 13.0929 14.2188
12.0022 13.0973 14.6683
12.0022 13.1017 14.1059
12.0022 13.1061 13.8493
12.0022 13.1105 14.4057
12.0022 13.115 14.123
12.0022 13.1194 14.493
12.0022 13.1238 14.9021
12.0022 13.1282 14.2638
12.0022 13.1326 14.5354
12.0022 13.137 13.8924
12.0022 13.1414 13.5349
12.0022 13.1458 -999
12.0022 13.1502 13.5091
12.0022 13.1546 14.947
12.0022 13.159 13.9683
12.0022 13.1635 14.7922
12.0022 13.1679 14.6529
12.0022 13.1723 13.6657
12.0022 13.1767 13.7786
12.0022 13.1811 14.1623
12.0022 13.1855 14.7156
12.0022 13.1899 14.1491
12.0022 13.1943 13.7155
12.0022 13.1987 14.4078
12.0022 13.2031 13.3015
12.0022 13.2075 14.7677
12.0022 13.2119 13.5721
12.0022 13.2164 14.1233
12.0022 13.2208 14.0775
12.0022 13.2252 14.1397
12.0022 13.2296 11.7486
12.0022 13.234 14.1108
12.0022 13.2384 14.1565
12.0022 13.2428 13.5503
12.0022 13.2472 14.2819
12.0022 13.2516 14.573
12.0022 13.256 14.067
12.0022 13.2604 13.8922
12.0022 13.2648 14.1895
12.0022 13.2693 13.8543
12.0022 13.2737 13.6075
12.0022 13.2781 14.0208
12.0022 13.2825 14.5969
12.0022 13.2869 14.3507
12.0022 13.2913 13.8376
12.0022 13.2957 13.474
12.0022 13.3001 14.8431
12.0022 13.3045 14.6823
12.0022 13.3089 14.5216
12.0022 13.3133 14.0756
12.0022 13.3177 14.3181
12.0022 13.3222 14.2122
12.0022 13.3266 14.1093
12.0022 13.331 14.6506
12.0022 13.3354 14.2688
12.0022 13.3398 13.5913
12.0022 13.3442 14.5474
12.0022 13.3486 14.4528
12.0022 13.353 14.6719
12.0022 13.3574 14.2721
12.0022 13.3618 14.175
12.0022 13.3662 13.7414
12.0022 13.3706 13.9088
12.0022 13.3751 14.3267
12.0022 13.3795 13.7657
12.0022 13.3839 14.1928
12.0022 13.3883 14.3412
12.0022 13.3927 14.4922
12.0022 13.3971 13.1832
12.0022 13.4015 14.4036
12.0022 13.4059 13.43
12.0022 13.4103 12.6093
12.0022 13.4147 13.9713
12.0022 13.4191 13.9349
12.0022 13.4235 12.5382
12.0022 13.428 13.7278
12.0022 13.4324 14.8093
12.0022 13.4368 14.9561
12.0022 13.4412 14.8184
12.0022 13.4456 13.7533
12.0022 13.45 13.8406
12.0022 13.4544 14.6131
12.0022 13.4588 14.821
12.0022 13.4632 -999
12.0022 13.4676 14.0491
12.0022 13.472 13.7107
12.0022 13.4764 12.688
12.0022 13.4809 14.6359
12.0022 13.4853 14.548
12.0022 13.4897 14.7939
12.0022 13.4941 15.011
12.0022 13.4985 14.0367
12.0022 13.5029 -999
12.0022 13.5073 13.985
12.0022 13.5117 14.4991
12.0022 13.5161 13.6933
12.0022 13.5205 -999
12.0022 13.5249 14.3862
12.0022 13.5293 14.0238
12.0022 13.5338 14.3996
12.0022 13.5382 14.1714
12.0022 13.5426 14.3388
12.0022 13.547 14.3648
12.0022 13.5514 14.1269
12.0022 13.5558 13.9922
12.0022 13.5602 14.4035
12.0022 13.5646 14.539
12.0022 13.569 14.529
